 ,https://babel.hathitrust.org/cgi/pt?id=miun.aab2140.0001.001,https://quod.lib.umich.edu/m/moa/AAB2140.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Burt%27s%20illustrated%20guide%20of%20the%20Connecticut%20valley%2C%3A%20%20containing%20descriptions%20of%20mount%20Holyoke%2C%20mount%20Mansfield%2C%20White%20mountains%2C%20lake%20Memphremagog%2C%20lake%20Willoughby%2C%20Montreal%2C%20Quebec%2C%20%26c./%20By%20Henry%20M.%20Burt.,990000111240106381,AAB2140.0001.001," Burt, Henry M. (Henry Martyn), 1831-1899.","Burt's illustrated guide of the Connecticut valley,:  containing descriptions of mount Holyoke, mount Mansfield, White mountains, lake Memphremagog, lake Willoughby, Montreal, Quebec, &c./ By Henry M. Burt.",1867.,"New England publishing company,","Northampton,",eng
 ,https://babel.hathitrust.org/cgi/pt?id=miun.aev8795.0001.001,https://quod.lib.umich.edu/m/moa/AEV8795.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Non-resistance%20applied%20to%20the%20internal%20defence%20of%20a%20community.,990011354120106381,AEV8795.0001.001," Whipple, Charles K. (Charles King), 1808-1900.",Non-resistance applied to the internal defence of a community.,1860.,"R. F. Wallcutt,","Boston,",eng
 ,https://babel.hathitrust.org/cgi/pt?id=miun.aat2305.0001.001,https://quod.lib.umich.edu/m/moa/AAT2305.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20pioneers%3B%20or%2C%20The%20sources%20of%20the%20Susquehanna.%20A%20descriptive%20tale.%20By%20J.%20Fenimore%20Cooper.,,AAT2305.0001.001,"Cooper, James Fenimore, 1789-1851.","The pioneers; or, The sources of the Susquehanna. A descriptive tale. By J. Fenimore Cooper.",1862.,"J. G. Gregory,","New York,",
 ,https://babel.hathitrust.org/cgi/pt?id=miun.ajl7593.0001.001,https://quod.lib.umich.edu/m/moa/AJL7593.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20turning%20point%20in%20higher%20education%3B%20the%20inaugural%20address%20of%20Charles%20William%20Eliot%20as%20president%20of%20Harvard%20College%2C%20October%2019%2C%201869.%20With%20an%20introd.%20by%20Nathan%20M.%20Pusey.,990019751280106381,AJL7593.0001.001," Eliot, Charles William, 1834-1926.","A turning point in higher education; the inaugural address of Charles William Eliot as president of Harvard College, October 19, 1869. With an introd. by Nathan M. Pusey.",1869.,"Harvard University Press,","Cambridge, Mass.,",eng
